2024.08.01,16:30,2453.47,2457.35,2448.95,2453.50,25566
2024.08.01,17:00,2453.59,2462.31,2443.23,2445.20,29795
2024.08.01,17:30,2445.21,2452.89,2443.78,2448.56,28421
2024.08.01,18:00,2448.55,2451.80,2444.24,2446.83,27576
2024.08.01,18:30,2446.89,2449.64,2442.15,2445.18,24384
2024.08.01,19:00,2445.22,2447.37,2443.43,2446.32,23070
2024.08.01,19:30,2446.32,2448.73,2443.43,2444.49,21321
2024.08.01,20:00,2444.53,2444.73,2436.56,2437.08,23545
2024.08.01,20:30,2437.26,2439.45,2435.79,2439.40,20887
2024.08.01,21:00,2439.41,2441.02,2434.99,2436.08,20634
2024.08.01,21:30,2436.06,2440.60,2434.96,2439.70,19450
2024.08.01,22:00,2439.70,2443.32,2438.32,2443.29,17958
2024.08.01,22:30,2443.26,2444.16,2442.02,2443.14,18200
2024.08.01,23:00,2443.15,2443.75,2441.80,2442.87,4467
2024.08.01,23:30,2442.79,2447.44,2441.93,2446.21,2559
2024.08.02,01:00,2446.68,2447.30,2443.68,2446.21,2041
2024.08.02,01:30,2446.12,2446.85,2444.00,2445.19,2288
2024.08.02,02:00,2445.18,2446.53,2444.09,2444.92,2698
2024.08.02,02:30,2444.91,2446.33,2444.61,2445.76,3159
2024.08.02,03:00,2445.78,2449.48,2443.85,2449.42,6287
2024.08.02,03:30,2449.43,2452.35,2448.59,2449.05,6724
2024.08.02,04:00,2449.04,2450.94,2434.91,2443.06,10729
2024.08.02,04:30,2443.08,2447.73,2439.33,2447.13,9124
2024.08.02,05:00,2447.14,2454.91,2446.70,2451.48,10149
2024.08.02,05:30,2451.47,2455.70,2448.13,2455.59,8328
2024.08.02,06:00,2455.60,2459.41,2454.14,2454.77,9169
2024.08.02,06:30,2454.78,2455.18,2451.65,2454.48,5413
2024.08.02,07:00,2454.49,2457.80,2454.30,2457.58,3551
2024.08.02,07:30,2457.57,2460.32,2455.85,2457.84,5330
2024.08.02,08:00,2457.87,2459.95,2457.69,2458.55,15342
2024.08.02,08:30,2458.49,2466.88,2457.67,2466.81,21030
2024.08.02,09:00,2466.86,2468.48,2462.47,2465.08,22802
2024.08.02,09:30,2465.06,2467.87,2462.61,2465.63,22824
2024.08.02,10:00,2465.55,2466.78,2460.72,2463.03,21597
2024.08.02,10:30,2463.02,2464.57,2460.22,2461.68,22548
2024.08.02,11:00,2461.69,2465.35,2461.00,2465.01,20942
2024.08.02,11:30,2465.00,2465.26,2461.77,2462.07,19590
2024.08.02,12:00,2462.07,2464.25,2461.03,2461.45,18468
2024.08.02,12:30,2461.45,2464.03,2460.97,2463.97,17242
2024.08.02,13:00,2463.97,2465.36,2460.91,2463.55,18812
2024.08.02,13:30,2463.56,2465.05,2462.17,2463.59,17800
2024.08.02,14:00,2463.60,2464.71,2459.37,2461.69,19531
2024.08.02,14:30,2461.70,2461.70,2457.60,2459.22,20947
2024.08.02,15:00,2459.21,2460.83,2455.79,2456.52,22294
2024.08.02,15:30,2456.49,2477.68,2456.41,2472.90,31243
2024.08.02,16:00,2472.89,2474.32,2455.78,2466.11,30432
2024.08.02,16:30,2466.11,2471.44,2462.67,2469.83,29434
2024.08.02,17:00,2469.82,2474.36,2463.89,2464.53,30150
2024.08.02,17:30,2464.55,2465.63,2428.28,2431.60,31525
2024.08.02,18:00,2431.49,2435.78,2410.75,2426.08,29966
2024.08.02,18:30,2426.05,2433.27,2419.50,2433.19,28325
2024.08.02,19:00,2433.22,2439.26,2429.35,2436.21,27408
2024.08.02,19:30,2436.20,2436.26,2426.30,2430.44,24538
2024.08.02,20:00,2430.42,2431.59,2422.97,2426.84,24293
